Date,Time,Details,Payment ID,Device Name,Category Name,Item Name,Price,Discount,Tax,Notes
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Lamb,Shank,$0.10,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,09:02:01,https://squareup.com/payment/53GR9WRHYR486,53GR9WRHYR486,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:59:47,https://squareup.com/payment/3BDCJKJ7MVR55,3BDCJKJ7MVR55,Illyria,Lamb,Ground Lamb,$8.00,$0.00000,$0.00000,
2012-07-28,08:58:29,https://squareup.com/payment/2TRCR9Z9FPX2T,2TRCR9Z9FPX2T,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:57:47,https://squareup.com/payment/7Z6ZD9QFNM2GK,7Z6ZD9QFNM2GK,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:57:19,https://squareup.com/payment/8365M4X6R5VNW,8365M4X6R5VNW,Illyria,Fruit,Blueberries,$5.00,$0.00000,$0.00000,
2012-07-28,08:56:41,https://squareup.com/payment/84WGENWCSWX66,84WGENWCSWX66,Illyria,Fruit,Figs,$5.00,$0.00000,$0.00000,
2012-07-28,08:55:28,https://squareup.com/payment/JB7FS0D237171,JB7FS0D237171,Illyria,Cheese,"Ricotta, 6oz",$8.00,$0.00000,$0.00000,
2012-07-28,08:55:28,https://squareup.com/payment/JB7FS0D237171,JB7FS0D237171,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:54:29,https://squareup.com/payment/2372PH4D11NFW,2372PH4D11NFW,Illyria,Cheese,Garretts Ferry,$12.00,$0.00000,$0.00000,
2012-07-28,08:53:46,https://squareup.com/payment/1AB819YWDGXAT,1AB819YWDGXAT,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:53:12,https://squareup.com/payment/8AR5X35PZMN09,8AR5X35PZMN09,Illyria,Cheese,Garretts Ferry,$12.00,$0.00000,$0.00000,
2012-07-28,08:51:19,https://squareup.com/payment/DYVSXYD36V72X,DYVSXYD36V72X,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:50:49,https://squareup.com/payment/2HJT9R4HMG1SE,2HJT9R4HMG1SE,Illyria,Lamb,Ground Lamb,$8.00,$0.00000,$0.00000,
2012-07-28,08:49:42,https://squareup.com/payment/9BTHZZ14SRPPF,9BTHZZ14SRPPF,Illyria,Lamb,Ground Lamb,$8.00,$0.00000,$0.00000,
2012-07-28,08:49:42,https://squareup.com/payment/9BTHZZ14SRPPF,9BTHZZ14SRPPF,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:49:42,https://squareup.com/payment/9BTHZZ14SRPPF,9BTHZZ14SRPPF,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:49:42,https://squareup.com/payment/9BTHZZ14SRPPF,9BTHZZ14SRPPF,Illyria,Fruit,Blueberries,$5.00,$0.00000,$0.00000,
2012-07-28,08:44:16,https://squareup.com/payment/EX7VX1XBPS1P1,EX7VX1XBPS1P1,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Cheese,Garretts Ferry,$12.00,$-1.20000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:43:43,https://squareup.com/payment/54CRMJ8B213K9,54CRMJ8B213K9,Illyria,Lamb,Shank,$0.10,$-0.01000,$0.00000,
2012-07-28,08:42:25,https://squareup.com/payment/F0XNB0JV13S8D,F0XNB0JV13S8D,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:42:06,https://squareup.com/payment/75TE6YGRT1CQ5,75TE6YGRT1CQ5,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:41:37,https://squareup.com/payment/FY50J7VW9CJD2,FY50J7VW9CJD2,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:41:37,https://squareup.com/payment/FY50J7VW9CJD2,FY50J7VW9CJD2,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:41:03,https://squareup.com/payment/4G3Y1JRXVJV4J,4G3Y1JRXVJV4J,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:40:28,https://squareup.com/payment/1HGXTWWE9NGKQ,1HGXTWWE9NGKQ,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:39:51,https://squareup.com/payment/1S5NFV308BMTE,1S5NFV308BMTE,Illyria,Fruit,Blueberries,$5.00,$0.00000,$0.00000,
2012-07-28,08:39:29,https://squareup.com/payment/6Y5YN69AC37WE,6Y5YN69AC37WE,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:39:29,https://squareup.com/payment/6Y5YN69AC37WE,6Y5YN69AC37WE,Illyria,Fruit,Figs,$5.00,$0.00000,$0.00000,
2012-07-28,08:36:51,https://squareup.com/payment/B43F9573PAQF0,B43F9573PAQF0,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:36:51,https://squareup.com/payment/B43F9573PAQF0,B43F9573PAQF0,Illyria,Fruit,Blueberries,$5.00,$0.00000,$0.00000,
2012-07-28,08:35:47,https://squareup.com/payment/899SYSHDDE87Y,899SYSHDDE87Y,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:35:18,https://squareup.com/payment/70JZR23M9BVT8,70JZR23M9BVT8,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:35:18,https://squareup.com/payment/70JZR23M9BVT8,70JZR23M9BVT8,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:35:18,https://squareup.com/payment/70JZR23M9BVT8,70JZR23M9BVT8,Illyria,Lamb,Ground Lamb,$8.00,$0.00000,$0.00000,
2012-07-28,08:33:22,https://squareup.com/payment/0DD079PN24Y0Y,0DD079PN24Y0Y,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:33:22,https://squareup.com/payment/0DD079PN24Y0Y,0DD079PN24Y0Y,Illyria,Cheese,Garretts Ferry,$12.00,$0.00000,$0.00000,
2012-07-28,08:33:22,https://squareup.com/payment/0DD079PN24Y0Y,0DD079PN24Y0Y,Illyria,Fruit,Blueberries,$5.00,$0.00000,$0.00000,
2012-07-28,08:33:22,https://squareup.com/payment/0DD079PN24Y0Y,0DD079PN24Y0Y,Illyria,Cheese,"Ricotta, 6oz",$8.00,$0.00000,$0.00000,
2012-07-28,08:31:10,https://squareup.com/payment/A9MGVE78AV8YS,A9MGVE78AV8YS,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:31:10,https://squareup.com/payment/A9MGVE78AV8YS,A9MGVE78AV8YS,Illyria,Wool,Yarn (Std White),$12.00,$0.00000,$0.00000,
2012-07-28,08:30:19,https://squareup.com/payment/7W6T9DDQ303YT,7W6T9DDQ303YT,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:29:46,https://squareup.com/payment/DQZ673SZ74CMJ,DQZ673SZ74CMJ,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:29:14,https://squareup.com/payment/1Z42CN00PSTNS,1Z42CN00PSTNS,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:28:52,https://squareup.com/payment/FSGW6GXTFWGJQ,FSGW6GXTFWGJQ,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:28:28,https://squareup.com/payment/0HZA9FW6HSX4S,0HZA9FW6HSX4S,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:28:28,https://squareup.com/payment/0HZA9FW6HSX4S,0HZA9FW6HSX4S,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:28:09,https://squareup.com/payment/ACNBF4Q1KP7XS,ACNBF4Q1KP7XS,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:28:09,https://squareup.com/payment/ACNBF4Q1KP7XS,ACNBF4Q1KP7XS,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:27:52,https://squareup.com/payment/A49QCGC6FW5HT,A49QCGC6FW5HT,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:27:52,https://squareup.com/payment/A49QCGC6FW5HT,A49QCGC6FW5HT,Illyria,Eggs,Dozen Eggs,$7.00,$0.00000,$0.00000,
2012-07-28,08:24:06,https://squareup.com/payment/E3KTA9EFSX13V,E3KTA9EFSX13V,Illyria,Eggs,Dozen Eggs,$7.00,$-1.00000,$0.00000,
2012-07-23,15:56:17,https://squareup.com/payment/889KBEMAYZ0EB,889KBEMAYZ0EB,Winifred,none,Item,$8.00,$0.00000,$0.00000,2lb lamb livers
